Episode,Mean Steps,Mean Rewards,Mean Q Sizes
11030,229.3,-218.3,279648.2
11031,338.1,-327.1,279679.0
11032,205.5,-194.5,279701.8
11033,138.0,-127.0,279722.1
11034,242.4,-231.4,279747.6
11035,308.8,-297.8,279775.6
11036,227.4,-216.4,279799.1
11037,110.2,-99.2,279812.3
11038,220.3,-209.3,279837.4
11039,309.6,-298.6,279865.9
11040,261.6,-250.6,279892.6
11041,290.9,-279.9,279920.8
11042,245.2,-234.2,279946.4
11043,127.6,-116.6,279964.7
11044,225.5,-214.5,279988.8
11045,292.0,-281.0,280020.1
11046,252.7,-241.7,280044.6
11047,100.1,-89.1,280061.8
11048,138.8,-127.8,280081.9
11049,277.4,-266.4,280107.5
11050,171.6,-160.6,280126.6
11051,337.3,-326.3,280155.7
11052,278.9,-267.9,280181.3
11053,241.9,-230.9,280203.5
11054,262.1,-251.1,280227.6
11055,210.6,-199.6,280249.0
11056,261.8,-250.8,280273.2
11057,248.4,-237.4,280297.0
11058,223.8,-212.8,280320.4
11059,126.8,-115.8,280336.0
11060,266.6,-255.6,280360.4
11061,333.8,-322.8,280390.4
11062,225.4,-214.4,280411.4
11063,319.2,-308.2,280440.7
11064,313.0,-302.0,280467.5
11065,163.2,-152.2,280484.2
11066,271.3,-260.3,280508.8
11067,275.4,-264.4,280535.1
11068,264.9,-253.9,280557.9
11069,82.1,-71.1,280569.7
11070,227.7,-216.7,280594.9
11071,213.2,-202.2,280616.8
11072,209.1,-198.1,280639.8
11073,226.6,-215.6,280663.4
11074,209.7,-198.7,280686.4
11075,170.9,-159.9,280705.6
11076,216.0,-205.0,280727.0
11077,60.7,-49.7,280738.2
11078,182.6,-171.6,280757.7
11079,284.1,-273.1,280785.4
11080,298.9,-287.9,280813.9
11081,129.4,-118.4,280830.4
11082,270.9,-259.9,280856.9
11083,270.0,-259.0,280883.8
11084,170.1,-159.1,280902.3
11085,171.3,-160.3,280921.2
11086,184.6,-173.6,280942.9
11087,163.5,-152.5,280961.8
11088,266.9,-255.9,280986.6
11089,233.7,-222.7,281010.8
11090,300.6,-289.6,281036.6
11091,194.1,-183.1,281054.0
11092,141.5,-130.5,281070.8
11093,172.5,-161.5,281088.4
11094,340.0,-329.0,281120.5
11095,225.6,-214.6,281142.3
11096,205.3,-194.3,281166.1
11097,136.3,-125.3,281181.2
11098,246.0,-235.0,281207.7
11099,300.7,-289.7,281234.4
11100,214.3,-203.3,281254.9
11101,343.3,-332.3,281284.1
11102,166.8,-155.8,281301.3
11103,225.4,-214.4,281326.7
11104,170.5,-159.5,281345.9
11105,250.3,-239.3,281370.4
11106,230.2,-219.2,281392.7
11107,229.6,-218.6,281416.5
11108,242.1,-231.1,281442.8
11109,233.7,-222.7,281463.8
11110,314.2,-303.2,281491.6
11111,228.7,-217.7,281515.3
11112,241.7,-230.7,281539.5
11113,246.9,-235.9,281565.7
11114,202.4,-191.4,281585.3
11115,206.8,-195.8,281604.9
11116,339.8,-328.8,281635.8
11117,260.8,-249.8,281661.3
11118,223.1,-212.1,281684.9
11119,306.3,-295.3,281713.4
11120,214.6,-203.6,281734.0
11121,146.3,-135.3,281752.9
11122,277.3,-266.3,281781.3
11123,197.4,-186.4,281804.7
11124,243.6,-232.6,281832.7
11125,172.6,-161.6,281854.2
11126,256.9,-245.9,281877.7
11127,340.9,-329.9,281906.5
11128,189.9,-178.9,281928.1
11129,174.7,-163.7,281945.7
11130,291.7,-280.7,281974.3
11131,217.0,-206.0,281997.0
11132,307.1,-296.1,282024.8
11133,290.0,-279.0,282052.3
11134,135.7,-124.7,282068.3
11135,209.5,-198.5,282090.2
11136,234.4,-223.4,282111.4
11137,282.1,-271.1,282140.8
11138,284.9,-273.9,282167.2
11139,112.4,-101.4,282181.1
11140,115.7,-104.7,282196.7
11141,260.6,-249.6,282221.4
11142,268.8,-257.8,282245.1
11143,255.3,-244.3,282271.0
11144,205.0,-194.0,282293.5
11145,125.2,-114.2,282308.0
11146,203.9,-192.9,282332.5
11147,150.0,-139.0,282351.2
11148,268.0,-257.0,282374.9
11149,75.0,-64.0,282385.5
11150,217.7,-206.7,282406.5
11151,191.6,-180.6,282423.0
11152,171.4,-160.4,282443.8
11153,316.5,-305.5,282474.0
11154,310.1,-299.1,282502.4
11155,195.4,-184.4,282523.8
11156,269.4,-258.4,282552.1
11157,151.6,-140.6,282570.8
11158,270.2,-259.2,282598.4
11159,225.6,-214.6,282620.3
11160,224.8,-213.8,282644.0
11161,140.6,-129.6,282661.8
11162,271.9,-260.9,282688.7
11163,312.7,-301.7,282715.5
11164,200.1,-189.1,282733.5
11165,196.1,-185.1,282755.1
11166,138.2,-127.2,282773.8
11167,230.5,-219.5,282798.8
11168,258.3,-247.3,282821.4
11169,237.2,-226.2,282842.9
11170,93.3,-82.3,282857.2
11171,320.6,-309.6,282882.4
11172,238.4,-227.4,282905.9
11173,272.4,-261.4,282930.4
11174,247.7,-236.7,282954.9
11175,241.2,-230.2,282979.5
11176,236.2,-225.2,283006.1
11177,87.8,-76.8,283020.8
11178,273.7,-262.7,283046.4
11179,221.1,-210.1,283071.1
11180,92.0,-81.0,283083.4
11181,198.8,-187.8,283101.8
11182,233.5,-222.5,283126.0
11183,230.5,-219.5,283152.2
11184,272.2,-261.2,283180.2
11185,189.9,-178.9,283201.1
11186,156.7,-145.7,283219.6
11187,235.8,-224.8,283243.8
11188,181.0,-170.0,283263.7
11189,184.6,-173.6,283284.7
11190,157.1,-146.1,283305.5
11191,287.7,-276.7,283336.5
11192,153.8,-142.8,283351.3
11193,254.7,-243.7,283377.0
11194,244.9,-233.9,283398.4
11195,241.2,-230.2,283423.5
11196,200.2,-189.2,283443.9
11197,327.7,-316.7,283474.7
11198,206.5,-195.5,283496.9
11199,120.0,-109.0,283510.1
11200,223.0,-212.0,283533.8
11201,200.4,-189.4,283553.5
11202,218.7,-207.7,283575.2
11203,260.4,-249.4,283603.5
11204,218.3,-207.3,283626.4
11205,225.8,-214.8,283651.8
11206,259.2,-248.2,283675.2
11207,242.9,-231.9,283700.4
11208,246.9,-235.9,283727.9
11209,132.0,-121.0,283744.1
11210,245.8,-234.8,283770.7
11211,136.9,-125.9,283787.5
11212,303.8,-292.8,283816.7
11213,175.0,-164.0,283835.5
11214,209.0,-198.0,283856.7
11215,281.5,-270.5,283882.7
11216,185.9,-174.9,283904.8
11217,302.9,-291.9,283932.5
11218,227.5,-216.5,283954.5
11219,248.9,-237.9,283980.4
11220,266.8,-255.8,284008.1
11221,250.1,-239.1,284034.4
11222,250.3,-239.3,284055.9
11223,201.6,-190.6,284077.1
11224,123.4,-112.4,284090.8
11225,226.3,-215.3,284110.2
11226,265.5,-254.5,284135.3
11227,210.5,-199.5,284156.3
11228,326.9,-315.9,284186.4
11229,231.0,-220.0,284206.2
11230,122.0,-111.0,284221.6
11231,192.5,-181.5,284238.6
11232,150.9,-139.9,284255.3
11233,258.2,-247.2,284282.1
11234,181.9,-170.9,284299.8
11235,148.6,-137.6,284316.3
11236,277.6,-266.6,284338.9
11237,214.9,-203.9,284358.8
11238,111.5,-100.5,284373.9
11239,183.4,-172.4,284394.1
11240,241.1,-230.1,284416.9
11241,189.2,-178.2,284438.8
11242,299.8,-288.8,284466.9
11243,191.2,-180.2,284489.4
11244,174.2,-163.2,284509.2
11245,242.1,-231.1,284531.5
11246,284.3,-273.3,284557.6
11247,133.2,-122.2,284576.5
11248,199.3,-188.3,284598.6
11249,233.9,-222.9,284623.9
11250,211.8,-200.8,284646.4
11251,250.1,-239.1,284674.0
11252,290.0,-279.0,284700.9
11253,317.9,-306.9,284728.8
11254,334.2,-323.2,284758.0
11255,288.5,-277.5,284784.1
11256,242.6,-231.6,284808.4
11257,179.1,-168.1,284828.2
11258,271.4,-260.4,284852.9
11259,189.4,-178.4,284871.8
11260,186.2,-175.2,284891.1
11261,236.7,-225.7,284915.1
11262,329.1,-318.1,284942.6
11263,245.5,-234.5,284967.2
11264,278.2,-267.2,284993.2
11265,87.2,-76.2,285004.3
11266,194.6,-183.6,285024.2
11267,248.0,-237.0,285047.2
11268,196.2,-185.2,285064.1
11269,190.5,-179.5,285085.2
11270,194.5,-183.5,285107.7
11271,89.0,-78.0,285122.9
11272,229.0,-218.0,285146.5
11273,219.8,-208.8,285171.4
11274,150.7,-139.7,285184.6
11275,376.5,-365.5,285215.8
11276,165.1,-154.1,285237.4
11277,104.3,-93.3,285249.5
11278,204.5,-193.5,285270.6
11279,332.6,-321.6,285298.9
11280,299.0,-288.0,285324.3
11281,277.2,-266.2,285354.8
11282,253.8,-242.8,285378.4
11283,248.0,-237.0,285402.0
11284,253.5,-242.5,285422.4
11285,288.6,-277.6,285452.2
11286,344.2,-333.2,285480.3
11287,124.9,-113.9,285494.2
11288,198.6,-187.6,285516.1
11289,311.4,-300.4,285541.4
11290,111.8,-100.8,285555.4
11291,173.0,-162.0,285574.6
11292,211.0,-200.0,285596.5
11293,241.9,-230.9,285618.0
11294,130.7,-119.7,285633.8
11295,224.2,-213.2,285658.5
11296,287.8,-276.8,285686.4
11297,204.1,-193.1,285711.2
11298,254.8,-243.8,285733.8
11299,311.0,-300.0,285761.1
11300,295.9,-284.9,285786.9
11301,272.6,-261.6,285814.1
11302,233.7,-222.7,285841.9
11303,127.1,-116.1,285860.3
11304,260.7,-249.7,285886.6
11305,250.4,-239.4,285912.5
11306,380.3,-369.3,285946.4
11307,230.4,-219.4,285966.9
11308,318.5,-307.5,285996.1
11309,225.5,-214.5,286018.8
11310,167.2,-156.2,286039.2
11311,158.0,-147.0,286056.3
11312,206.5,-195.5,286079.2
11313,248.3,-237.3,286103.2
11314,243.4,-232.4,286128.5
11315,210.3,-199.3,286148.1
11316,247.2,-236.2,286173.2
11317,264.0,-253.0,286196.2
11318,212.7,-201.7,286221.2
11319,340.9,-329.9,286248.9
11320,298.1,-287.1,286277.8
11321,252.6,-241.6,286302.2
11322,294.7,-283.7,286330.2
11323,280.7,-269.7,286358.6
11324,270.4,-259.4,286382.0
11325,240.6,-229.6,286406.5
11326,207.2,-196.2,286428.9
11327,230.2,-219.2,286450.2
11328,207.4,-196.4,286472.3
11329,138.8,-127.8,286486.9
11330,369.7,-358.7,286519.9
11331,182.3,-171.3,286540.5
11332,179.4,-168.4,286562.8
11333,211.1,-200.1,286584.8
11334,242.0,-231.0,286609.0
11335,166.9,-155.9,286628.4
11336,228.4,-217.4,286653.8
11337,304.9,-293.9,286681.5
11338,212.9,-201.9,286701.3
11339,135.3,-124.3,286716.9
11340,284.6,-273.6,286743.4
11341,188.3,-177.3,286764.5
11342,209.6,-198.6,286785.7
11343,196.6,-185.6,286807.2
11344,179.9,-168.9,286827.2
11345,236.8,-225.8,286848.8
11346,315.6,-304.6,286877.1
11347,149.6,-138.6,286893.8
11348,225.5,-214.5,286918.9
11349,86.8,-75.8,286932.6
11350,217.7,-206.7,286954.3
11351,207.0,-196.0,286977.6
11352,278.1,-267.1,287003.9
11353,318.5,-307.5,287030.9
11354,329.1,-318.1,287058.8
11355,202.0,-191.0,287076.7
11356,133.9,-122.9,287092.0
11357,260.9,-249.9,287118.5
11358,142.0,-131.0,287135.0
11359,206.4,-195.4,287156.5
11360,263.8,-252.8,287179.8
11361,119.7,-108.7,287196.8
11362,202.5,-191.5,287216.4
11363,149.0,-138.0,287236.4
11364,171.5,-160.5,287254.7
11365,211.3,-200.3,287275.2
11366,100.3,-89.3,287288.5
11367,209.8,-198.8,287310.4
11368,193.4,-182.4,287332.7
11369,287.5,-276.5,287358.8
11370,235.2,-224.2,287381.0
11371,311.9,-300.9,287411.4
11372,408.4,-397.4,287441.7
11373,284.4,-273.4,287466.3
11374,52.1,-41.1,287474.3
11375,261.7,-250.7,287498.8
11376,177.6,-166.6,287518.9
11377,206.2,-195.2,287540.0
11378,156.4,-145.4,287559.1
11379,268.4,-257.4,287583.7
11380,124.2,-113.2,287600.5
11381,232.9,-221.9,287622.9
11382,207.5,-196.5,287646.1
11383,201.0,-190.0,287669.4
11384,310.8,-299.8,287696.8
11385,213.0,-202.0,287717.7
11386,233.1,-222.1,287742.4
11387,235.2,-224.2,287767.0
11388,219.9,-208.9,287790.3
11389,194.8,-183.8,287811.5
11390,256.5,-245.5,287837.6
11391,216.8,-205.8,287858.6
11392,329.3,-318.3,287886.5
11393,328.7,-317.7,287914.9
11394,296.2,-285.2,287943.3
11395,203.7,-192.7,287965.3
11396,180.6,-169.6,287982.5
11397,189.1,-178.1,288005.4
11398,200.7,-189.7,288025.9
11399,141.6,-130.6,288044.6
11400,233.1,-222.1,288066.8
11401,263.2,-252.2,288088.8
11402,203.6,-192.6,288107.5
11403,140.8,-129.8,288123.8
11404,202.3,-191.3,288146.2
11405,193.8,-182.8,288166.4
11406,289.2,-278.2,288193.9
11407,223.4,-212.4,288215.8
11408,237.5,-226.5,288239.5
11409,273.9,-262.9,288265.1
11410,199.6,-188.6,288286.3
11411,173.2,-162.2,288309.4
11412,222.8,-211.8,288331.5
11413,228.2,-217.2,288353.5
11414,176.0,-165.0,288369.7
11415,142.3,-131.3,288388.7
11416,229.6,-218.6,288411.0
11417,190.5,-179.5,288432.5
11418,175.2,-164.2,288451.2
11419,199.9,-188.9,288469.4
11420,233.3,-222.3,288492.1
11421,313.2,-302.2,288521.0
11422,302.1,-291.1,288547.3
11423,283.9,-272.9,288572.9
11424,163.2,-152.2,288592.3
11425,261.4,-250.4,288617.6
11426,270.2,-259.2,288644.0
11427,173.0,-162.0,288663.3
11428,270.8,-259.8,288686.8
11429,207.2,-196.2,288709.0
11430,268.7,-257.7,288731.9
11431,221.0,-210.0,288753.9
11432,224.5,-213.5,288778.0
11433,223.2,-212.2,288798.5
11434,205.8,-194.8,288819.5
11435,175.6,-164.6,288838.4
11436,148.7,-137.7,288856.3
11437,202.1,-191.1,288874.6
11438,246.5,-235.5,288899.8
11439,216.5,-205.5,288920.0
11440,243.1,-232.1,288946.3
11441,134.6,-123.6,288961.7
11442,255.1,-244.1,288984.7
11443,370.5,-359.5,289017.7
11444,225.6,-214.6,289041.4
11445,227.5,-216.5,289066.0
11446,248.7,-237.7,289091.1
11447,171.7,-160.7,289108.6
11448,219.0,-208.0,289128.3
11449,222.4,-211.4,289151.8
11450,159.3,-148.3,289169.5
11451,171.0,-160.0,289190.0
11452,230.8,-219.8,289214.3
11453,218.4,-207.4,289236.3
11454,181.8,-170.8,289254.7
11455,205.4,-194.4,289276.7
11456,158.0,-147.0,289295.5
11457,191.4,-180.4,289320.0
11458,348.9,-337.9,289349.3
11459,191.0,-180.0,289368.0
11460,154.7,-143.7,289386.1
11461,179.2,-168.2,289404.2
11462,223.3,-212.3,289430.2
11463,266.8,-255.8,289455.9
11464,168.2,-157.2,289472.5
11465,226.2,-215.2,289493.9
11466,350.0,-339.0,289525.4
11467,348.8,-337.8,289556.5
11468,198.5,-187.5,289577.3
11469,194.0,-183.0,289598.9
11470,83.6,-72.6,289610.4
11471,352.1,-341.1,289639.3
11472,209.3,-198.3,289658.2
11473,352.6,-341.6,289687.9
11474,143.3,-132.3,289706.7
11475,126.0,-115.0,289724.8
11476,105.8,-94.8,289739.2
11477,213.1,-202.1,289762.3
11478,316.5,-305.5,289790.4
11479,253.4,-242.4,289814.3
11480,286.3,-275.3,289838.6
11481,202.3,-191.3,289858.5
11482,230.8,-219.8,289881.0
11483,226.3,-215.3,289900.4
11484,158.0,-147.0,289917.3
11485,140.9,-129.9,289933.5
11486,385.3,-374.3,289967.8
11487,248.4,-237.4,289990.7
11488,157.5,-146.5,290008.6
11489,135.1,-124.1,290023.8
11490,304.9,-293.9,290052.4
11491,317.7,-306.7,290081.4
11492,222.3,-211.3,290104.7
11493,223.0,-212.0,290130.9
11494,165.1,-154.1,290147.9
11495,236.9,-225.9,290170.9
11496,273.6,-262.6,290197.0
11497,221.4,-210.4,290219.7
11498,291.4,-280.4,290247.8
11499,171.8,-160.8,290268.0
11500,201.0,-190.0,290290.2
11501,314.5,-303.5,290315.2
11502,190.2,-179.2,290333.2
11503,133.5,-122.5,290349.0
11504,178.7,-167.7,290368.6
11505,261.0,-250.0,290398.8
11506,286.7,-275.7,290425.1
11507,122.1,-111.1,290440.2
11508,145.5,-134.5,290459.9
11509,278.3,-267.3,290484.9
11510,215.4,-204.4,290507.1
11511,281.6,-270.6,290531.5
11512,224.4,-213.4,290555.7
11513,145.6,-134.6,290567.7
11514,207.9,-196.9,290588.9
11515,175.2,-164.2,290607.9
11516,215.8,-204.8,290629.8
11517,239.8,-228.8,290654.9
11518,261.5,-250.5,290676.7
11519,165.5,-154.5,290695.7
11520,236.5,-225.5,290717.3
11521,116.7,-105.7,290732.8
11522,275.6,-264.6,290759.9
11523,309.0,-298.0,290787.8
11524,326.1,-315.1,290819.4
11525,271.6,-260.6,290845.1
11526,143.6,-132.6,290860.7
11527,177.0,-166.0,290881.3
11528,212.8,-201.8,290906.3
11529,204.8,-193.8,290924.4
11530,170.8,-159.8,290948.0
11531,287.9,-276.9,290974.8
11532,214.4,-203.4,290998.9
11533,324.3,-313.3,291027.2
11534,191.0,-180.0,291048.1
11535,221.2,-210.2,291069.9
11536,225.9,-214.9,291094.0
11537,138.1,-127.1,291111.3
11538,195.4,-184.4,291128.9
11539,183.7,-172.7,291148.6
11540,235.3,-224.3,291170.8
11541,177.8,-166.8,291189.6
11542,184.7,-173.7,291211.3
11543,250.7,-239.7,291239.3
11544,226.4,-215.4,291263.3
11545,279.1,-268.1,291284.7
11546,224.1,-213.1,291309.7
11547,334.9,-323.9,291337.9
11548,255.9,-244.9,291361.5
11549,186.5,-175.5,291382.6
11550,306.8,-295.8,291408.1
11551,305.6,-294.6,291437.3
11552,320.3,-309.3,291463.4
11553,318.5,-307.5,291493.7
11554,135.7,-124.7,291509.6
11555,253.2,-242.2,291535.0
11556,233.2,-222.2,291559.4
11557,220.4,-209.4,291585.3
11558,317.3,-306.3,291617.1
11559,264.0,-253.0,291642.2
11560,197.6,-186.6,291662.2
11561,237.3,-226.3,291685.6
11562,189.6,-178.6,291706.1
11563,250.1,-239.1,291732.5
11564,257.0,-246.0,291758.1
11565,191.7,-180.7,291781.4
11566,254.9,-243.9,291805.3
11567,146.1,-135.1,291825.3
11568,242.2,-231.2,291848.1
11569,249.4,-238.4,291871.5
11570,247.4,-236.4,291900.4
11571,359.0,-348.0,291932.1
11572,154.3,-143.3,291949.2
11573,282.7,-271.7,291976.5
11574,145.8,-134.8,291989.6
11575,218.7,-207.7,292014.3
11576,287.7,-276.7,292038.0
11577,181.1,-170.1,292056.5
11578,190.3,-179.3,292078.1
11579,168.3,-157.3,292097.0
11580,243.3,-232.3,292120.7
11581,114.8,-103.8,292139.4
11582,276.5,-265.5,292167.8
11583,161.8,-150.8,292184.8
11584,219.7,-208.7,292209.4
11585,154.6,-143.6,292228.9
11586,131.6,-120.6,292243.2
11587,274.7,-263.7,292267.3
11588,221.4,-210.4,292287.7
11589,220.0,-209.0,292311.7
11590,205.7,-194.7,292333.6
11591,213.9,-202.9,292357.7
11592,193.3,-182.3,292377.7
11593,140.6,-129.6,292393.9
11594,168.6,-157.6,292414.8
11595,208.1,-197.1,292436.3
11596,187.4,-176.4,292456.1
11597,175.3,-164.3,292474.8
11598,128.4,-117.4,292490.0
11599,243.4,-232.4,292514.2
11600,113.3,-102.3,292531.0
11601,83.0,-72.0,292544.0
11602,233.0,-222.0,292568.4
11603,217.0,-206.0,292591.4
11604,191.1,-180.1,292615.0
11605,258.2,-247.2,292636.2
11606,170.7,-159.7,292651.3
11607,135.9,-124.9,292666.5
11608,246.5,-235.5,292690.0
11609,281.6,-270.6,292718.1
11610,180.4,-169.4,292738.0
11611,245.5,-234.5,292761.0
11612,203.0,-192.0,292781.7
11613,185.7,-174.7,292802.7
11614,297.6,-286.6,292831.5
11615,134.2,-123.2,292849.5
11616,103.6,-92.6,292863.6
11617,275.6,-264.6,292889.4
11618,130.9,-119.9,292906.9
11619,145.0,-134.0,292926.3
11620,247.0,-236.0,292951.4
11621,235.0,-224.0,292976.3
11622,266.4,-255.4,293003.5
11623,172.7,-161.7,293022.6
11624,326.2,-315.2,293049.7
11625,204.4,-193.4,293072.3
11626,235.1,-224.1,293096.4
11627,113.8,-102.8,293113.7
11628,134.7,-123.7,293131.9
11629,237.7,-226.7,293156.6
11630,280.6,-269.6,293180.6
11631,222.5,-211.5,293201.6
11632,220.7,-209.7,293222.2
11633,295.9,-284.9,293247.2
11634,166.6,-155.6,293267.4
11635,252.3,-241.3,293290.7
11636,232.6,-221.6,293313.3
11637,217.7,-206.7,293334.0
11638,225.4,-214.4,293356.8
11639,241.2,-230.2,293378.4
11640,184.0,-173.0,293395.7
11641,221.9,-210.9,293419.9
11642,233.7,-222.7,293442.2
11643,253.7,-242.7,293468.9
11644,187.9,-176.9,293488.1
11645,158.8,-147.8,293507.2
11646,228.0,-217.0,293525.8
11647,204.4,-193.4,293546.5
11648,197.3,-186.3,293565.8
11649,115.7,-104.7,293579.0
11650,189.6,-178.6,293596.1
11651,347.3,-336.3,293626.5
11652,144.6,-133.6,293643.8
11653,150.9,-139.9,293662.7
11654,259.6,-248.6,293687.2
11655,269.0,-258.0,293715.4
11656,114.3,-103.3,293729.4
11657,272.2,-261.2,293756.8
11658,229.3,-218.3,293781.6
11659,349.7,-338.7,293813.0
11660,321.3,-310.3,293839.9
11661,269.6,-258.6,293868.7
11662,267.7,-256.7,293895.6
11663,330.6,-319.6,293925.4
11664,162.2,-151.2,293942.1
11665,199.2,-188.2,293963.6
11666,299.4,-288.4,293991.6
11667,263.7,-252.7,294017.0
11668,217.1,-206.1,294042.4
11669,279.4,-268.4,294065.6
11670,287.7,-276.7,294091.2
11671,298.8,-287.8,294119.4
11672,212.1,-201.1,294142.4
11673,280.9,-269.9,294172.0
11674,203.4,-192.4,294190.8
11675,280.9,-269.9,294218.4
11676,294.4,-283.4,294245.8
11677,249.1,-238.1,294268.9
11678,261.1,-250.1,294295.0
11679,277.9,-266.9,294323.8
11680,135.4,-124.4,294339.4
11681,123.2,-112.2,294354.1
11682,366.8,-355.8,294384.4
11683,302.7,-291.7,294410.8
11684,287.8,-276.8,294436.6
11685,204.9,-193.9,294455.9
11686,154.8,-143.8,294473.6
11687,300.4,-289.4,294503.3
11688,194.4,-183.4,294525.5
11689,148.6,-137.6,294542.5
11690,242.8,-231.8,294566.7
11691,353.7,-342.7,294596.8
11692,133.6,-122.6,294613.9
11693,191.3,-180.3,294633.8
11694,312.1,-301.1,294662.8
11695,176.5,-165.5,294679.7
11696,69.4,-58.4,294689.7
11697,292.1,-281.1,294715.6
11698,245.2,-234.2,294741.6
11699,217.3,-206.3,294764.1
11700,222.9,-211.9,294783.5
11701,218.1,-207.1,294805.0
11702,226.4,-215.4,294827.4
11703,326.4,-315.4,294858.9
11704,133.0,-122.0,294875.8
11705,315.6,-304.6,294904.9
11706,269.6,-258.6,294929.9
11707,204.0,-193.0,294951.9
11708,145.7,-134.7,294967.4
11709,180.6,-169.6,294987.0
11710,161.4,-150.4,295004.0
11711,234.0,-223.0,295027.7
11712,73.5,-62.5,295038.0
11713,223.3,-212.3,295062.9
11714,236.8,-225.8,295086.2
11715,213.2,-202.2,295109.4
11716,229.6,-218.6,295133.2
11717,228.4,-217.4,295154.7
11718,314.8,-303.8,295184.8
11719,267.1,-256.1,295211.1
11720,233.5,-222.5,295234.0
11721,268.8,-257.8,295259.8
11722,226.3,-215.3,295280.7
11723,231.6,-220.6,295305.2
11724,287.4,-276.4,295333.1
11725,141.2,-130.2,295347.1
11726,169.2,-158.2,295364.4
11727,210.5,-199.5,295386.7
11728,218.3,-207.3,295411.2
11729,165.5,-154.5,295428.9
11730,181.8,-170.8,295449.0
11731,297.1,-286.1,295477.4
11732,100.0,-89.0,295491.7
11733,301.2,-290.2,295517.5
11734,251.1,-240.1,295543.6
11735,221.7,-210.7,295564.1
11736,428.4,-417.4,295599.6
11737,206.2,-195.2,295617.6
11738,168.7,-157.7,295637.1
11739,207.9,-196.9,295659.7
11740,142.4,-131.4,295676.9
11741,182.6,-171.6,295696.5
11742,236.7,-225.7,295719.3
11743,282.7,-271.7,295745.2
11744,214.5,-203.5,295768.0
11745,266.3,-255.3,295793.2
11746,203.6,-192.6,295815.5
11747,205.5,-194.5,295837.4
11748,143.5,-132.5,295855.5
11749,150.4,-139.4,295871.5
11750,196.8,-185.8,295897.1
11751,230.5,-219.5,295922.6
11752,144.3,-133.3,295940.1
11753,228.3,-217.3,295963.9
11754,138.9,-127.9,295979.7
11755,232.9,-221.9,296002.8
11756,244.8,-233.8,296026.0
11757,125.4,-114.4,296041.1
11758,177.4,-166.4,296061.4
11759,189.3,-178.3,296082.0
11760,165.4,-154.4,296100.3
11761,234.3,-223.3,296124.3
11762,242.0,-231.0,296147.9
11763,240.5,-229.5,296170.3
11764,247.4,-236.4,296194.4
11765,246.1,-235.1,296221.4
11766,229.5,-218.5,296243.3
11767,197.2,-186.2,296263.4
11768,239.7,-228.7,296287.4
11769,234.6,-223.6,296311.7
11770,357.6,-346.6,296341.6
11771,230.5,-219.5,296368.7
11772,251.4,-240.4,296391.9
11773,242.0,-231.0,296413.5
11774,204.6,-193.6,296436.6
11775,197.6,-186.6,296455.5
11776,202.6,-191.6,296474.4
11777,236.6,-225.6,296495.1
11778,239.7,-228.7,296518.9
11779,173.8,-162.8,296540.9
11780,136.5,-125.5,296557.2
11781,217.9,-206.9,296577.1
11782,173.0,-162.0,296593.1
11783,239.6,-228.6,296615.2
11784,214.4,-203.4,296637.3
11785,183.9,-172.9,296654.6
11786,289.1,-278.1,296684.3
11787,264.0,-253.0,296711.9
11788,270.1,-259.1,296739.8
11789,204.0,-193.0,296761.3
11790,157.0,-146.0,296781.2
11791,243.2,-232.2,296808.5
11792,198.0,-187.0,296830.3
11793,268.1,-257.1,296853.2
11794,204.5,-193.5,296876.9
11795,281.1,-270.1,296905.7
11796,305.1,-294.1,296932.7
11797,190.9,-179.9,296947.6
11798,233.2,-222.2,296972.6
11799,278.1,-267.1,297000.7
11800,211.5,-200.5,297021.4
11801,170.2,-159.2,297040.5
11802,268.6,-257.6,297067.2
11803,173.5,-162.5,297084.9
11804,222.3,-211.3,297109.8
11805,181.7,-170.7,297131.4
11806,183.8,-172.8,297153.6
11807,259.2,-248.2,297178.7
11808,253.9,-242.9,297203.5
11809,174.1,-163.1,297222.3
11810,225.6,-214.6,297246.0
11811,262.3,-251.3,297269.9
11812,147.9,-136.9,297284.8
11813,76.8,-65.8,297294.1
11814,108.7,-97.7,297308.9
11815,255.8,-244.8,297336.2
11816,221.0,-210.0,297357.3
11817,197.6,-186.6,297379.8
11818,176.8,-165.8,297400.2
